h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
12 15 12 186 17189 
12 15 27 187 17189 
12 15 42 186 17189 
12 15 57 187 17189 
12 16 12 186 17189 
12 16 27 187 17189 
12 16 42 186 17189 
12 16 57 187 17189 
12 17 12 186 17189 
12 17 27 187 17189 
12 17 42 186 17189 
12 17 57 187 17189 
12 18 12 187 17189 
12 18 27 186 17189 
12 18 42 187 17189 
12 18 57 186 17189 
12 19 12 187 17189 
12 19 27 186 17189 
12 19 42 187 17189 
12 19 57 186 17189 
12 20 12 187 17189 
12 20 27 186 17189 
12 20 42 187 17189 
12 20 57 186 17189 
12 21 12 187 17189 
12 21 27 186 17189 
12 21 42 187 17189 
12 21 57 186 17189 
12 22 12 187 17189 
12 22 27 186 17189 
12 22 42 187 17189 
12 22 57 186 17189 
12 23 12 187 17189 
12 23 27 186 17189 
12 23 42 187 17189 
12 23 57 186 17189 
12 24 12 187 17189 
12 24 27 186 17189 
12 25 5 187 17189 
12 25 20 186 17189 
12 25 35 187 17189 
12 25 50 186 17189 
12 26 5 187 17189 
12 26 20 186 17189 
12 26 35 187 17189 
12 26 50 186 17189 
12 27 5 187 17189 
12 27 20 186 17189 
12 27 35 187 17189 
12 27 50 186 17189 
12 28 5 187 17189 
12 28 20 187 17189 
12 28 35 186 17189 
12 28 50 187 17189 
12 29 5 186 17189 
12 29 20 187 17189 
12 29 35 186 17189 
12 29 50 187 17189 
12 30 5 186 17189 
12 30 20 187 17189 
12 30 35 186 17189 
12 30 50 187 17189 
12 31 5 186 17189 
12 31 20 186 17189 
12 31 35 187 17189 
12 31 50 186 17189 
12 32 5 187 17189 
12 32 20 186 17189 
12 32 35 187 17189 
12 32 50 186 17189 
12 33 5 187 17189 
12 33 20 186 17189 
12 33 35 187 17189 
12 33 50 186 17189 
12 34 5 187 17189 
12 34 20 186 17189 
12 34 35 187 17189 
12 34 50 186 17189 
12 35 5 187 17189 
12 35 20 186 17189 
12 35 35 187 17189 
12 35 50 186 17189 
12 36 5 187 17189 
12 36 20 186 17189 
12 36 35 187 17189 
12 36 50 186 17189 
12 37 5 187 17189 
12 37 20 186 17189 
12 37 35 187 17189 
12 37 50 186 17189 
12 38 5 187 17189 
12 38 20 187 17189 
12 38 35 186 17189 
12 38 50 187 17189 
12 39 5 186 17189 
12 39 20 187 17189 
12 39 35 186 17189 
12 40 14 187 17189 
12 40 29 186 17189 
12 40 44 187 17189 
12 40 59 186 17189 
12 41 14 187 17189 
12 41 29 186 17189 
12 41 44 187 17189 
12 41 59 186 17189 
12 42 14 187 17189 
12 42 29 186 17189 
12 42 44 187 17189 
12 42 59 186 17189 
12 43 14 187 17189 
12 43 29 186 17189 
12 43 44 187 17189 
12 43 59 186 17189 
12 44 14 187 17189 
12 44 29 186 17189 
12 44 44 187 17189 
12 44 59 186 17189 
12 45 14 187 17189 
12 45 29 186 17189 
12 45 44 187 17189 
12 45 59 186 17189 
12 46 14 187 17189 
12 46 29 186 17189 
12 46 44 187 17189 
12 46 59 186 17189 
12 47 14 187 17189 
12 47 29 186 17189 
12 47 44 187 17189 
12 47 59 186 17189 
12 48 14 187 17189 
12 48 29 187 17189 
12 48 44 186 17189 
12 48 59 187 17189 
12 49 14 186 17189 
12 49 29 187 17189 
12 49 44 186 17189 
12 49 59 187 17189 
12 50 14 186 17189 
12 50 29 187 17189 
12 50 44 186 17189 
12 50 59 187 17189 
12 51 14 186 17189 
12 51 29 187 17189 
12 51 44 186 17189 
12 51 59 187 17189 
12 52 14 186 17189 
12 52 29 187 17189 
12 52 44 186 17189 
12 52 59 187 17189 
12 53 14 186 17189 
12 53 29 187 17189 
12 53 44 186 17189 
12 53 59 187 17189 
12 54 14 186 17189 
12 54 29 187 17189 
12 54 44 186 17189 
12 55 22 187 17189 
12 55 37 186 17189 
12 55 52 187 17189 
12 56 7 186 17189 
12 56 22 187 17189 
12 56 37 186 17189 
12 56 52 187 17189 
12 57 7 186 17189 
12 57 22 187 17189 
12 57 37 186 17189 
12 57 52 187 17189 
12 58 7 186 17189 
12 58 22 187 17189 
12 58 37 187 17189 
12 58 52 186 17189 
12 59 7 187 17189 
12 59 22 186 17189 
12 59 37 187 17189 
12 59 52 186 17189 
13 0 7 187 17189 
13 0 22 186 17189 
13 0 37 186 17189 
13 0 52 187 17189 
13 1 7 186 17189 
13 1 22 187 17189 
13 1 37 186 17189 
13 1 52 187 17189 
13 2 7 186 17189 
13 2 22 187 17189 
13 2 37 186 17189 
13 2 52 187 17189 
13 3 7 186 17189 
13 3 22 187 17189 
13 3 37 186 17189 
13 3 52 187 17189 
13 4 7 186 17189 
13 4 22 187 17189 
13 4 37 186 17189 
13 4 52 187 17189 
13 5 7 186 17189 
13 5 22 187 17189 
13 5 37 186 17189 
13 5 52 187 17189 
13 6 7 186 17189 
13 6 22 187 17189 
13 6 37 186 17189 
13 6 52 187 17189 
13 7 7 186 17189 
13 7 22 187 17189 
13 7 37 186 17189 
13 7 52 187 17189 
13 8 7 186 17189 
13 8 22 187 17189 
13 8 37 187 17189 
13 8 52 186 17189 
13 9 7 187 17189 
13 9 22 186 17189 
13 9 37 187 17189 
13 9 52 186 17189 
13 10 31 187 17189 
13 10 46 186 17189 
13 11 1 187 17189 
13 11 16 186 17189 
13 11 31 187 17189 
13 11 46 186 17189 
13 12 1 187 17189 
13 12 16 186 17189 
13 12 31 187 17189 
13 12 46 186 17189 
13 13 1 187 17189 
13 13 16 186 17189 
13 13 31 187 17189 
13 13 46 186 17189 
13 14 1 187 17189 
13 14 16 186 17189 
13 14 31 187 17189 
13 14 46 186 17189 
13 15 1 187 17189 
13 15 16 186 17189 
13 15 31 187 17189 
13 15 46 186 17189 
13 16 1 187 17189 
13 16 16 186 17189 
13 16 31 187 17189 
13 16 46 186 17189 
13 17 1 187 17189 
13 17 16 186 17189 
13 17 31 187 17189 
13 17 46 186 17189 
13 18 1 187 17189 
13 18 16 186 17189 
13 18 31 187 17189 
13 18 46 187 17189 
13 19 1 186 17189 
13 19 16 187 17189 
13 19 31 186 17189 
13 19 46 187 17189 
13 20 1 186 17189 
13 20 16 187 17189 
13 20 31 186 17189 
13 20 46 187 17189 
13 21 1 186 17189 
13 21 16 187 17189 
13 21 31 186 17189 
13 21 46 187 17189 
13 22 1 186 17189 
13 22 16 187 17189 
13 22 31 186 17189 
13 22 46 187 17189 
13 23 1 186 17189 
13 23 16 186 17189 
13 23 31 187 17189 
13 23 46 186 17189 
13 24 1 187 17189 
13 24 16 186 17189 
13 24 31 187 17189 
13 24 46 186 17189 
13 25 1 187 17189 
13 25 40 187 17189 
13 25 55 186 17189 
13 26 10 187 17189 
13 26 25 186 17189 
13 26 40 187 17189 
13 26 55 186 17189 
13 27 10 187 17189 
13 27 25 186 17189 
13 27 40 187 17189 
13 27 55 186 17189 
13 28 10 187 17189 
13 28 25 186 17189 
13 28 40 187 17189 
13 28 55 187 17189 
13 29 10 186 17189 
13 29 25 187 17189 
13 29 40 186 17189 
13 29 55 186 17189 
13 30 10 187 17189 
13 30 25 186 17189 
13 30 40 187 17189 
13 30 55 186 17189 
13 31 10 187 17189 
13 31 25 186 17189 
13 31 40 187 17189 
13 31 55 186 17189 
13 32 10 187 17189 
13 32 25 186 17189 
13 32 40 187 17189 
13 32 55 186 17189 
13 33 10 187 17189 
13 33 25 186 17189 
13 33 40 187 17189 
13 33 55 186 17189 
13 34 10 187 17189 
13 34 25 186 17189 
13 34 40 187 17189 
13 34 55 186 17189 
13 35 10 187 17189 
13 35 25 186 17189 
13 35 40 187 17189 
13 35 55 186 17189 
13 36 10 187 17189 
13 36 25 186 17189 
13 36 40 187 17189 
13 36 55 186 17189 
13 37 10 187 17189 
13 37 25 186 17189 
13 37 40 187 17189 
13 37 55 186 17189 
13 38 10 187 17189 
13 38 25 186 17189 
13 38 40 187 17189 
13 38 55 187 17189 
13 39 10 186 17189 
13 39 25 187 17189 
13 39 40 186 17189 
13 39 55 187 17189 
13 40 10 186 17189 
13 40 49 187 17189 
13 41 4 186 17189 
13 41 19 187 17189 
13 41 34 186 17189 
13 41 49 187 17189 
13 42 4 186 17189 
13 42 19 187 17189 
13 42 34 186 17189 
13 42 49 187 17189 
13 43 4 186 17189 
13 43 19 187 17189 
13 43 34 186 17189 
13 43 49 187 17189 
13 44 4 186 17189 
13 44 19 187 17189 
13 44 34 186 17189 
13 44 49 187 17189 
13 45 4 186 17189 
13 45 19 187 17189 
13 45 34 186 17189 
13 45 49 187 17189 
13 46 4 186 17189 
13 46 19 187 17189 
13 46 34 186 17189 
13 46 49 187 17189 
13 47 4 186 17189 
13 47 19 187 17189 
13 47 34 186 17189 
13 47 49 187 17189 
13 48 4 186 17189 
13 48 19 187 17189 
13 48 34 186 17189 
13 48 50 187 17189 
13 49 5 187 17189 
13 49 20 186 17189 
13 49 35 187 17189 
13 49 50 186 17189 
13 50 5 187 17189 
13 50 20 186 17189 
13 50 35 187 17189 
13 50 50 186 17189 
13 51 5 187 17189 
13 51 20 186 17189 
13 51 35 187 17189 
13 51 50 186 17189 
13 52 5 187 17189 
13 52 20 186 17189 
13 52 35 187 17189 
13 52 50 186 17189 
13 53 5 187 17189 
13 53 20 186 17189 
13 53 35 187 17189 
13 53 50 186 17189 
13 54 5 187 17189 
13 54 20 186 17189 
13 54 35 187 17189 
13 54 50 186 17189 
13 55 5 187 17189 
13 55 20 186 17189 
13 55 58 187 17189 
13 56 13 186 17189 
13 56 28 187 17189 
13 56 43 186 17189 
13 56 58 187 17189 
13 57 13 186 17189 
13 57 28 187 17189 
13 57 43 186 17189 
13 57 58 187 17189 
13 58 13 186 17189 
13 58 28 187 17189 
13 58 43 186 17189 
13 58 58 187 17189 
13 59 13 186 17189 
13 59 28 187 17189 
13 59 43 186 17189 
13 59 58 187 17189 
14 0 13 186 17189 
14 0 28 187 17189 
14 0 43 186 17189 
14 0 58 187 17189 
14 1 13 186 17189 
14 1 28 187 17189 
14 1 43 186 17189 
14 1 58 187 17189 
14 2 13 186 17189 
14 2 28 187 17189 
14 2 43 186 17189 
14 2 58 187 17189 
14 3 13 186 17189 
14 3 28 187 17189 
14 3 43 186 17189 
14 3 58 187 17189 
14 4 13 186 17189 
14 4 28 187 17189 
14 4 43 186 17189 
14 4 58 187 17189 
14 5 13 186 17189 
14 5 28 187 17189 
14 5 43 186 17189 
14 5 58 187 17189 
14 6 13 186 17189 
14 6 28 187 17189 
14 6 43 186 17189 
14 6 58 187 17189 
14 7 13 186 17189 
14 7 28 187 17189 
14 7 43 186 17189 
14 7 58 187 17189 
14 8 13 186 17189 
14 8 28 187 17189 
14 8 43 186 17189 
14 8 58 187 17189 
14 9 13 187 17189 
14 9 28 186 17189 
14 9 43 187 17189 
14 9 58 186 17189 
14 10 13 187 17189 
14 10 28 186 17189 
14 11 7 187 17189 
14 11 22 186 17189 
14 11 37 187 17189 
14 11 52 186 17189 
14 12 7 187 17189 
14 12 22 186 17189 
14 12 37 187 17189 
14 12 52 186 17189 
14 13 7 187 17189 
14 13 22 186 17189 
14 13 37 187 17189 
14 13 52 186 17189 
14 14 7 187 17189 
14 14 22 186 17189 
14 14 37 187 17189 
14 14 52 186 17189 
14 15 7 187 17189 
14 15 22 186 17189 
14 15 37 187 17189 
14 15 52 186 17189 
14 16 7 187 17189 
14 16 22 186 17189 
14 16 37 187 17189 
14 16 52 186 17189 
14 17 7 187 17189 
14 17 22 186 17189 
14 17 37 187 17189 
14 17 52 186 17189 
14 18 7 187 17189 
14 18 22 186 17189 
14 18 37 187 17189 
14 18 52 186 17189 
14 19 7 187 17189 
14 19 22 187 17189 
14 19 37 186 17189 
14 19 52 187 17189 
14 20 7 186 17189 
14 20 22 187 17189 
14 20 37 186 17189 
14 20 52 187 17189 
14 21 7 186 17189 
14 21 22 187 17189 
14 21 37 186 17189 
14 21 52 187 17189 
14 22 7 186 17189 
14 22 22 187 17189 
14 22 37 186 17189 
14 22 52 187 17189 
14 23 7 186 17189 
14 23 22 187 17189 
14 23 37 186 17189 
14 23 52 187 17189 
14 24 7 186 17189 
14 24 22 187 17189 
14 24 37 186 17189 
14 24 52 187 17189 
14 25 7 186 17189 
14 25 22 187 17189 
14 25 37 186 17189 
14 26 15 187 17189 
14 26 30 186 17189 
14 26 45 187 17189 
14 27 0 186 17189 
14 27 15 187 17189 
14 27 30 186 17189 
14 27 45 187 17189 
14 28 0 186 17189 
14 28 15 187 17189 
14 28 30 186 17189 
14 28 45 186 17189 
14 29 0 187 17189 
14 29 15 187 17189 
14 29 30 186 17189 
14 29 45 187 17189 
14 30 0 186 17189 
14 30 15 187 17189 
14 30 30 186 17189 
14 30 45 187 17189 
14 31 0 186 17189 
14 31 15 187 17189 
14 31 30 186 17189 
14 31 45 187 17189 
14 32 0 186 17189 
14 32 15 187 17189 
14 32 30 186 17189 
14 32 45 187 17189 
14 33 0 186 17189 
14 33 15 187 17189 
14 33 30 186 17189 
14 33 45 187 17189 
14 34 0 186 17189 
14 34 15 187 17189 
14 34 30 186 17189 
14 34 45 187 17189 
14 35 0 186 17189 
14 35 15 187 17189 
14 35 30 186 17189 
14 35 45 187 17189 
14 36 0 186 17189 
14 36 15 187 17189 
14 36 30 186 17189 
14 36 45 187 17189 
14 37 0 186 17189 
14 37 15 187 17189 
14 37 30 186 17189 
14 37 45 187 17189 
14 38 0 186 17189 
14 38 15 187 17189 
14 38 30 186 17189 
14 38 45 187 17189 
14 39 0 186 17189 
14 39 15 187 17189 
14 39 30 187 17189 
14 39 45 186 17189 
14 40 0 187 17189 
14 40 15 186 17189 
14 40 30 187 17189 
14 40 45 186 17189 
14 41 24 187 17189 
14 41 39 186 17189 
14 41 54 187 17189 
14 42 9 186 17189 
14 42 24 187 17189 
14 42 39 186 17189 
14 42 54 187 17189 
14 43 9 186 17189 
14 43 24 187 17189 
14 43 39 186 17189 
14 43 54 187 17189 
14 44 9 186 17189 
14 44 24 187 17189 
14 44 39 186 17189 
14 44 54 187 17189 
14 45 9 186 17189 
14 45 24 187 17189 
14 45 39 186 17189 
14 45 54 187 17189 
14 46 9 186 17189 
14 46 24 187 17189 
14 46 39 186 17189 
14 46 54 187 17189 
14 47 9 186 17189 
14 47 24 187 17189 
14 47 39 186 17189 
14 47 54 187 17189 
14 48 9 186 17189 
14 48 24 187 17189 
14 48 39 186 17189 
14 48 54 187 17189 
14 49 9 186 17189 
14 49 24 187 17189 
14 49 39 187 17189 
14 49 54 186 17189 
14 50 9 187 17189 
14 50 24 186 17189 
14 50 39 187 17189 
14 50 54 186 17189 
14 51 9 186 17189 
14 51 24 187 17189 
14 51 39 186 17189 
14 51 54 187 17189 
14 52 9 186 17189 
14 52 24 187 17189 
14 52 39 186 17189 
14 52 54 187 17189 
14 53 9 186 17189 
14 53 24 187 17189 
14 53 39 186 17189 
14 53 54 187 17189 
14 54 9 186 17189 
14 54 24 187 17189 
14 54 39 186 17189 
14 54 54 187 17189 
14 55 9 186 17189 
14 55 24 187 17189 
14 55 39 186 17189 
14 55 54 187 17189 
14 56 32 187 17189 
14 56 47 186 17189 
14 57 2 187 17189 
14 57 17 186 17189 
14 57 32 187 17189 
14 57 47 186 17189 
14 58 2 187 17189 
14 58 17 186 17189 
14 58 32 187 17189 
14 58 47 186 17189 
14 59 2 187 17189 
14 59 17 186 17189 
14 59 32 187 17189 
14 59 47 187 17189 
15 0 2 186 17189 
15 0 17 187 17189 
15 0 32 186 17189 
15 0 47 187 17189 
15 1 2 186 17189 
15 1 17 187 17189 
15 1 32 186 17189 
15 1 47 187 17189 
15 2 2 186 17189 
15 2 17 187 17189 
15 2 32 186 17189 
15 2 47 187 17189 
15 3 2 186 17189 
15 3 17 187 17189 
15 3 32 186 17189 
15 3 47 187 17189 
15 4 2 186 17189 
15 4 17 187 17189 
15 4 32 186 17189 
15 4 47 187 17189 
15 5 2 186 17189 
15 5 17 187 17189 
15 5 32 186 17189 
15 5 47 187 17189 
15 6 2 186 17189 
15 6 17 187 17189 
15 6 32 186 17189 
15 6 47 187 17189 
15 7 2 186 17189 
15 7 17 187 17189 
15 7 32 186 17189 
15 7 47 187 17189 
15 8 2 186 17189 
15 8 17 187 17189 
15 8 32 186 17189 
15 8 47 187 17189 
15 9 2 186 17189 
15 9 17 187 17189 
15 9 32 186 17189 
15 9 47 187 17189 
15 10 2 187 17189 
15 10 17 186 17189 
15 10 32 187 17189 
15 10 47 186 17189 
15 11 2 187 17189 
15 11 41 187 17189 
15 11 56 186 17189 
15 12 11 187 17189 
15 12 26 186 17189 
15 12 41 187 17189 
15 12 56 186 17189 
15 13 11 187 17189 
15 13 26 186 17189 
15 13 41 187 17189 
15 13 56 186 17189 
15 14 11 187 17189 
15 14 26 186 17189 
15 14 41 187 17189 
15 14 56 186 17189 
15 15 11 187 17189 
15 15 26 186 17189 
15 15 41 187 17189 
15 15 56 186 17189 
15 16 11 187 17189 
15 16 26 186 17189 
15 16 41 187 17189 
15 16 56 186 17189 
15 17 11 187 17189 
15 17 26 186 17189 
15 17 41 187 17189 
15 17 56 186 17189 
15 18 11 187 17189 
15 18 26 186 17189 
15 18 41 187 17189 
15 18 56 186 17189 
15 19 11 187 17189 
15 19 26 186 17189 
15 19 41 187 17189 
15 19 56 187 17189 
15 20 11 186 17189 
15 20 26 187 17189 
15 20 41 186 17189 
15 20 56 187 17189 
15 21 11 186 17189 
15 21 26 187 17189 
15 21 41 186 17189 
15 21 56 187 17189 
15 22 11 186 17189 
15 22 26 187 17189 
15 22 41 186 17189 
15 22 56 187 17189 
15 23 11 186 17189 
15 23 26 187 17189 
15 23 41 186 17189 
15 23 56 187 17189 
15 24 11 186 17189 
15 24 26 187 17189 
15 24 41 186 17189 
15 24 56 187 17189 
15 25 11 186 17189 
15 25 26 187 17189 
15 25 41 186 17189 
15 25 56 187 17189 
15 26 11 186 17189 
15 26 49 187 17189 
15 27 4 186 17189 
15 27 19 187 17189 
15 27 34 186 17189 
15 27 49 187 17189 
15 28 4 186 17189 
15 28 19 187 17189 
15 28 34 186 17189 
15 28 49 187 17189 
15 29 4 186 17189 
15 29 19 187 17189 
15 29 34 186 17189 
15 29 49 187 17189 
15 30 4 186 17189 
15 30 19 187 17189 
15 30 34 187 17189 
15 30 49 186 17189 
15 31 4 187 17189 
15 31 19 186 17189 
15 31 34 187 17189 
15 31 49 186 17189 
15 32 4 187 17189 
15 32 19 186 17189 
15 32 34 187 17189 
15 32 49 186 17189 
15 33 4 187 17189 
15 33 19 186 17189 
15 33 34 187 17189 
15 33 49 186 17189 
15 34 4 187 17189 
15 34 19 186 17189 
15 34 34 187 17189 
15 34 49 186 17189 
15 35 4 187 17189 
15 35 19 186 17189 
15 35 34 187 17189 
15 35 49 186 17189 
15 36 4 187 17189 
15 36 19 186 17189 

/> 
