h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
10 19 37 13 8958 
10 19 51 12 8958 
10 20 7 13 8958 
10 20 21 12 8897 
10 20 37 13 8958 
10 20 51 12 8958 
10 21 7 13 8958 
10 21 21 12 8897 
10 21 37 13 8897 
10 21 51 12 8958 
10 22 7 13 8897 
10 22 21 12 8897 
10 22 37 13 8958 
10 22 51 12 8897 
10 23 7 13 8958 
10 23 21 12 8897 
10 23 37 13 8958 
10 23 51 12 8897 
10 24 7 13 8958 
10 24 21 12 8958 
10 24 37 13 8958 
10 24 51 12 8958 
10 25 7 13 8897 
10 25 21 12 8958 
10 25 37 13 8897 
10 25 51 12 8897 
10 26 7 13 8958 
10 26 21 12 8897 
10 26 37 13 8958 
10 26 51 12 8958 
10 27 7 13 8897 
10 27 21 12 8958 
10 27 37 13 8897 
10 27 51 12 8958 
10 28 7 13 8958 
10 28 21 12 8958 
10 28 37 13 8958 
10 28 51 12 8958 
10 29 7 13 8958 
10 31 38 13 8958 
10 31 53 12 8958 
10 32 8 13 8958 
10 32 23 12 8897 
10 32 38 13 8958 
10 32 53 12 8897 
10 33 8 13 8897 
10 33 23 12 8897 
10 33 38 13 8897 
10 33 53 12 8958 
10 34 8 13 8897 
10 34 23 12 8897 
10 34 38 13 8958 
10 34 53 12 8897 
10 35 8 13 8958 
10 35 23 12 8958 
10 35 38 13 8958 
10 35 53 12 8958 
10 36 8 13 8958 
10 36 23 12 8958 
10 36 38 13 8958 
10 36 52 12 8897 
10 37 8 13 8897 
10 37 23 12 8958 
10 37 38 13 8897 
10 37 53 12 8958 
10 38 8 13 8958 
10 38 23 12 8897 
10 38 38 13 8897 
10 38 53 12 8897 
10 39 8 13 8958 
10 39 23 12 8897 
10 39 38 13 8958 
10 39 53 12 8897 
10 40 8 13 8958 
10 40 23 12 8958 
10 40 38 13 8958 
10 40 53 12 8958 
10 41 8 13 8958 
10 41 23 12 8958 
10 41 38 13 8958 
10 41 53 12 8958 
10 42 8 13 8958 
10 42 23 12 8958 
10 42 38 13 8958 
10 42 53 12 8958 
10 43 8 13 8958 
10 43 23 12 8958 
10 43 38 13 8897 
10 43 53 12 8897 
10 44 8 13 8958 
10 44 23 12 8958 
10 44 38 13 8958 
10 44 53 12 8958 
10 45 8 13 8897 
10 45 23 12 8958 
10 45 38 13 8958 
10 45 53 12 8958 
10 46 8 13 8897 
10 48 39 13 8958 
10 48 54 12 8958 
10 49 9 13 8958 
10 49 24 12 8897 
10 49 39 13 8897 
10 49 54 12 8958 
10 50 9 13 8897 
10 50 24 12 8897 
10 50 39 13 8958 
10 50 54 12 8897 
10 51 9 13 8958 
10 51 24 12 8958 
10 51 39 13 8897 
10 51 54 12 8897 
10 52 9 13 8958 
10 52 24 12 8958 
10 52 39 13 8958 
10 52 54 12 8958 
10 53 9 13 8897 
10 53 24 12 8897 
10 53 39 13 8958 
10 53 54 12 8958 
10 54 9 13 8897 
10 54 24 12 8958 
10 54 39 13 8958 
10 54 54 12 8958 
10 55 9 13 8958 
10 55 24 12 8897 
10 55 39 13 8958 
10 55 54 12 8958 
10 56 9 13 8897 
10 56 24 12 8897 
10 56 39 13 8958 
10 56 54 12 8958 
10 57 9 13 8897 
10 57 24 12 8897 
10 57 39 13 8958 
10 57 54 12 8897 
10 58 9 13 8958 
10 58 24 12 8958 
10 58 39 13 8958 
10 58 54 12 8958 
10 59 9 13 8958 
10 59 24 12 8897 
10 59 39 13 8958 
10 59 54 12 8958 
11 0 9 13 8958 
11 0 24 12 8897 
11 0 39 13 8897 
11 0 54 12 8897 
11 1 9 13 8958 
11 1 24 12 8958 
11 1 39 13 8958 
11 1 54 12 8958 
11 2 9 13 8958 
11 2 24 12 8958 
11 2 39 13 8958 
11 2 54 12 8897 
11 3 9 13 8958 
11 5 39 13 8958 
11 5 54 12 8958 
11 6 9 13 8897 
11 6 24 12 8958 
11 6 39 13 8958 
11 6 54 12 8958 
11 7 9 13 8897 
11 7 24 12 8958 
11 7 39 13 8897 
11 7 54 12 8897 
11 8 9 13 8958 
11 8 24 12 8897 
11 8 39 13 8897 
11 8 54 12 8897 
11 9 9 13 8958 
11 9 24 12 8958 
11 9 39 13 8958 
11 9 54 12 8958 
11 10 9 13 8897 
11 10 24 12 8897 
11 10 39 13 8958 
11 10 54 12 8958 
11 11 9 13 8958 
11 11 24 12 8958 
11 11 39 13 8958 
11 11 54 12 8958 
11 12 9 13 8897 
11 12 24 12 8897 
11 12 39 13 8958 
11 12 54 12 8958 
11 13 9 13 8958 
11 13 24 12 8958 
11 13 39 13 8958 
11 13 54 12 8958 
11 14 9 13 8958 
11 14 24 12 8897 
11 14 39 13 8897 
11 14 54 12 8897 
11 15 9 13 8958 
11 15 24 12 8897 
11 15 39 13 8958 
11 15 54 12 8958 
11 16 9 13 8897 
11 16 24 12 8958 
11 16 39 13 8958 
11 16 54 12 8897 
11 17 9 13 8897 
11 17 24 12 8897 
11 17 39 13 8958 
11 17 54 12 8897 
11 18 9 13 8958 
11 18 24 12 8958 
11 18 39 13 8958 
11 18 54 12 8897 
11 19 9 13 8897 
11 19 24 12 8958 
11 19 39 13 8958 
11 19 54 12 8958 
11 20 9 13 8897 
11 22 41 13 8958 
11 22 55 12 8897 
11 23 11 13 8958 
11 23 25 12 8897 
11 23 41 13 8897 
11 23 55 12 8958 
11 24 11 13 8958 
11 24 25 12 8958 
11 24 41 13 8958 
11 24 55 12 8958 
11 25 11 13 8958 
11 25 25 12 8897 
11 25 41 13 8958 
11 25 55 12 8958 
11 26 11 13 8958 
11 26 25 12 8958 
11 26 41 13 8958 
11 26 55 12 8958 
11 27 11 13 8897 
11 27 25 12 8897 
11 27 41 13 8958 
11 27 55 12 8958 
11 28 10 13 8958 
11 28 25 12 8897 
11 28 41 13 8958 
11 28 55 12 8958 
11 29 11 13 8897 
11 29 25 12 8958 
11 29 41 13 8958 
11 29 55 12 8958 
11 30 11 13 8897 
11 30 25 12 8958 
11 30 41 13 8958 
11 30 55 12 8958 
11 31 11 13 8897 
11 31 25 12 8897 
11 31 40 13 8958 
11 31 55 12 8897 
11 32 11 13 8897 
11 32 25 12 8958 
11 32 41 13 8958 
11 32 55 12 8958 
11 33 11 13 8897 
11 33 25 12 8958 
11 33 41 13 8897 
11 33 55 12 8897 
11 34 11 13 8958 
11 34 25 12 8958 
11 34 41 13 8897 
11 34 55 12 8958 
11 35 11 13 8958 
11 35 25 12 8897 
11 35 41 13 8897 
11 35 55 12 8897 
11 36 11 13 8958 
11 36 25 12 8958 
11 36 41 13 8958 
11 36 55 12 8958 
11 37 11 13 8958 
11 39 41 13 8958 
11 39 55 12 8897 
11 40 11 13 8958 
11 40 25 12 8958 
11 40 41 13 8897 
11 40 55 12 8897 
11 41 11 13 8958 
11 41 25 12 8958 
11 41 41 13 8958 
11 41 55 12 8958 
11 42 11 13 8958 
11 42 25 12 8897 
11 42 41 13 8958 
11 42 55 12 8897 
11 43 11 13 8958 
11 43 25 12 8897 
11 43 40 13 8958 
11 43 55 12 8897 
11 44 11 13 8958 
11 44 25 12 8958 
11 44 41 13 8897 
11 45 11 13 8897 
11 45 25 12 8897 
11 45 41 13 8958 
11 45 55 12 8958 
11 46 11 13 8958 
11 46 25 12 8958 
11 46 41 13 8958 
11 46 55 12 8958 
11 47 11 13 8958 
11 47 25 12 8897 
11 47 41 13 8897 
11 47 55 12 8958 
11 48 11 13 8958 
11 48 25 12 8958 
11 48 41 13 8958 
11 48 55 12 8958 
11 49 11 13 8958 
11 49 25 12 8958 
11 49 41 13 8897 
11 49 55 12 8897 
11 50 11 13 8897 
11 50 25 12 8897 
11 50 41 13 8897 
11 50 55 12 8958 
11 51 11 13 8958 
11 51 25 12 8958 
11 51 41 13 8897 
11 51 55 12 8897 
11 52 11 13 8958 
11 52 25 12 8897 
11 52 41 13 8958 
11 52 55 12 8958 
11 53 11 13 8958 
11 53 25 12 8897 
11 53 41 13 8958 
11 53 55 12 8958 
11 54 11 13 8958 
11 56 41 12 8958 
11 56 57 13 8958 
11 57 11 12 8958 
11 57 27 13 8958 
11 57 41 12 8958 
11 57 57 13 8958 
11 58 11 12 8897 
11 58 27 13 8897 
11 58 41 12 8897 
11 58 57 13 8958 
11 59 11 12 8958 
11 59 27 13 8897 
11 59 41 12 8958 
11 59 57 13 8958 
12 0 11 12 8958 
12 0 27 13 8958 
12 0 41 12 8958 
12 0 57 13 8897 
12 1 11 12 8897 
12 1 27 13 8897 
12 1 41 12 8958 
12 1 57 13 8897 
12 2 11 12 8897 
12 2 27 13 8958 
12 2 41 12 8958 
12 2 57 13 8958 
12 3 11 12 8897 
12 3 27 13 8958 
12 3 41 12 8958 
12 3 57 13 8958 
12 4 11 12 8958 
12 4 27 13 8958 
12 4 41 12 8958 
12 4 57 13 8897 
12 5 11 12 8897 
12 5 27 13 8958 
12 5 41 12 8958 
12 5 57 13 8958 
12 6 11 12 8897 
12 6 27 13 8958 
