h
h

<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
9 42 28 12 8993 
9 42 44 13 8993 
9 42 58 12 8993 
9 43 14 13 8993 
9 43 28 12 8993 
9 43 44 13 8932 
9 43 58 12 8932 
9 44 14 13 8993 
9 44 28 12 8993 
9 44 44 13 8993 
9 44 58 12 8993 
9 45 14 13 8932 
9 45 28 12 8993 
9 45 44 13 8932 
9 45 58 12 8932 
9 46 14 13 8993 
9 46 28 12 8932 
9 46 44 13 8993 
9 46 58 12 8993 
9 47 14 13 8993 
9 47 28 12 8932 
9 47 44 13 8993 
9 47 58 12 8993 
9 48 14 13 8993 
9 48 28 12 8993 
9 48 44 13 8993 
9 48 58 12 8993 
9 49 14 13 8993 
9 49 28 12 8993 
9 49 44 13 8993 
9 49 58 12 8993 
9 50 14 13 8993 
9 50 28 12 8932 
9 50 44 13 8993 
9 50 58 12 8993 
9 51 14 13 8932 
9 51 28 12 8993 
9 51 44 13 8993 
9 51 58 12 8993 
9 52 14 13 8993 
9 52 28 12 8993 
9 52 44 13 8932 
9 52 58 12 8993 
9 53 14 13 8932 
9 53 28 12 8932 
9 53 44 13 8932 
9 53 58 12 8993 
9 54 14 13 8993 
9 54 28 12 8993 
9 54 44 13 8932 
9 54 58 12 8993 
9 55 14 13 8932 
9 57 45 13 8993 
9 57 59 12 8993 
9 58 15 13 8993 
9 58 29 12 8932 
9 58 45 13 8993 
9 58 59 12 8932 
9 59 15 13 8993 
9 59 29 12 8932 
9 59 45 13 8932 
9 59 59 12 8932 
10 0 15 13 8932 
10 0 29 12 8993 
10 0 45 13 8993 
10 0 59 12 8993 
10 1 15 13 8993 
10 1 29 12 8993 
10 1 45 13 8932 
10 1 59 12 8993 
10 2 15 13 8993 
10 2 29 12 8993 
10 2 45 13 8993 
10 2 59 12 8993 
10 3 15 13 8932 
10 3 29 12 8993 
10 3 45 13 8932 
10 3 59 12 8993 
10 4 15 13 8932 
10 4 29 12 8932 
10 4 45 13 8993 
10 4 59 12 8993 
10 5 15 13 8993 
10 5 29 12 8932 
10 5 45 13 8932 
10 5 59 12 8993 
10 6 15 13 8993 
10 6 29 12 8993 
10 6 45 13 8993 
10 6 59 12 8993 
10 7 15 13 8993 
10 7 29 12 8932 
10 7 45 13 8932 
10 7 59 12 8993 
10 8 15 13 8932 
10 8 29 12 8993 
10 8 45 13 8993 
10 8 59 12 8932 
10 9 15 13 8993 
10 9 29 12 8993 
10 9 45 13 8932 
10 9 59 12 8993 
10 10 15 13 8993 
10 10 29 12 8932 
10 10 45 13 8932 
10 10 59 12 8932 
10 11 15 13 8993 
10 11 29 12 8932 
10 11 45 13 8993 
10 11 59 12 8932 
10 12 15 13 8993 
10 14 45 13 8932 
10 14 59 12 8993 
10 15 15 13 8932 
10 15 29 12 8993 
10 15 45 13 8932 
10 15 59 12 8993 
10 16 15 13 8993 
10 16 29 12 8932 
10 16 45 13 8993 
10 16 59 12 8993 
10 17 15 13 8993 
10 17 29 12 8993 
10 17 45 13 8932 
10 17 59 12 8993 
10 18 15 13 8993 
10 18 29 12 8993 
10 18 45 13 8932 
10 18 59 12 8993 
10 19 15 13 8993 
10 19 29 12 8993 
10 19 45 13 8993 
10 19 59 12 8993 
10 20 15 13 8932 
10 20 29 12 8993 
10 20 45 13 8993 
10 20 59 12 8993 
10 21 15 13 8932 
10 21 29 12 8932 
10 21 45 13 8993 
10 21 59 12 8932 
10 22 15 13 8932 
10 22 29 12 8993 
10 22 45 13 8932 
10 22 59 12 8993 
10 23 15 13 8932 
10 23 29 12 8932 
10 23 45 13 8932 
10 23 59 12 8993 
10 24 15 13 8993 
10 24 29 12 8993 
10 24 45 13 8993 
10 24 59 12 8932 
10 25 15 13 8932 
10 25 29 12 8932 
10 25 45 13 8932 
10 25 59 12 8932 
10 26 15 13 8993 
10 26 29 12 8993 
10 26 45 13 8932 
10 26 59 12 8993 
10 27 15 13 8993 
10 27 29 12 8932 
10 27 45 13 8993 
10 27 59 12 8993 
10 28 15 13 8993 
10 28 29 12 8993 
10 28 45 13 8993 
10 28 59 12 8993 
10 29 15 13 8993 
10 31 45 13 8993 
10 31 59 12 8993 
10 32 15 13 8932 
10 32 29 12 8993 
10 32 45 13 8932 
10 32 59 12 8932 
10 33 15 13 8932 
10 33 29 12 8993 
10 33 45 13 8932 
10 33 59 12 8932 
10 34 15 13 8932 
10 34 29 12 8993 
10 34 45 13 8932 
10 34 59 12 8993 
10 35 15 13 8993 
10 35 29 12 8993 
10 35 45 13 8993 
10 35 59 12 8932 
10 36 15 13 8993 
10 36 29 12 8993 
10 36 45 13 8932 
10 36 59 12 8993 
10 37 15 13 8993 
10 37 29 12 8932 
10 37 45 13 8993 
10 37 59 12 8932 
10 38 15 13 8932 
