h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
10 34 1 13 8932 
10 34 15 12 8932 
10 34 31 13 8993 
10 34 45 12 8993 
10 35 1 13 8993 
10 35 15 12 8993 
10 35 31 13 8993 
10 35 45 12 8932 
10 36 1 13 8993 
10 36 15 12 8993 
10 36 31 13 8993 
10 36 45 12 8993 
10 37 0 13 8993 
10 37 15 12 8993 
10 37 31 13 8993 
10 37 45 12 8993 
10 38 1 13 8932 
10 38 15 12 8932 
10 38 31 13 8993 
10 38 45 12 8993 
10 39 0 13 8993 
10 39 15 12 8993 
10 39 30 13 8993 
10 39 45 12 8993 
10 40 0 13 8993 
10 40 15 12 8993 
10 40 30 13 8993 
10 40 45 12 8993 
10 41 0 13 8993 
10 41 15 12 8993 
10 41 30 13 8993 
10 41 45 12 8993 
10 42 0 13 8993 
10 42 15 12 8993 
10 42 30 13 8993 
10 42 45 12 8993 
10 43 0 13 8993 
10 43 15 12 8993 
10 43 30 13 8993 
10 43 45 12 8993 
10 44 0 13 8993 
10 46 32 13 8993 
10 46 46 12 8993 
10 47 2 13 8993 
10 47 16 12 8993 
10 47 32 13 8993 
10 47 46 12 8993 
10 48 2 13 8993 
10 48 16 12 8993 
10 48 32 13 8993 
10 48 46 12 8993 
10 49 2 13 8993 
10 49 16 12 8993 
10 49 32 13 8993 
10 49 46 12 8993 
10 50 2 13 8993 
10 50 16 12 8993 
10 50 32 13 8993 
10 50 46 12 8993 
10 51 2 13 8993 
10 51 16 12 8993 
10 51 32 13 8993 
10 51 46 12 8993 
10 52 2 13 8993 
10 52 16 12 8993 
10 52 32 13 8993 
10 52 46 12 8993 
10 53 2 13 8993 
10 53 16 12 8993 
10 53 32 13 8993 
10 53 46 12 8993 
10 54 2 13 8993 
10 54 16 12 8993 
10 54 32 13 8932 
10 54 46 12 8993 
10 55 2 13 8993 
