h
h

<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
9 57 47 12 8958 
9 58 2 13 8958 
9 58 17 12 8958 
9 58 32 13 8958 
9 58 47 12 8958 
9 59 2 13 8958 
9 59 17 12 8958 
9 59 32 13 8958 
9 59 47 12 8958 
10 0 2 13 8958 
10 0 17 12 8958 
10 0 32 13 8958 
10 0 47 12 9018 
10 1 2 13 8958 
10 1 17 12 8958 
10 1 32 13 8958 
10 1 47 12 8958 
10 2 2 13 8958 
10 2 17 12 9018 
10 2 32 13 8958 
10 2 47 12 8958 
10 3 2 13 8958 
10 3 17 12 8958 
10 3 32 13 8958 
10 3 47 12 8958 
10 4 2 13 8958 
10 4 17 12 8958 
10 4 32 13 9018 
10 4 47 12 8958 
10 5 2 13 8958 
10 7 33 13 8958 
10 7 48 12 8958 
10 8 3 13 8958 
10 8 18 12 8958 
10 8 33 13 8958 
10 8 48 12 8958 
10 9 3 13 8958 
10 9 18 12 9018 
10 9 33 13 8958 
10 9 48 12 9018 
10 10 3 13 9018 
10 10 18 12 8958 
10 10 33 13 8958 
10 10 48 12 8958 
10 11 3 13 8958 
10 11 18 12 9018 
10 11 33 13 8958 
10 11 48 12 8958 
10 12 3 13 8958 
10 12 18 12 9018 
10 12 33 13 8958 
10 12 48 12 9018 
10 13 3 13 8958 
10 13 18 12 8958 
10 13 33 13 8958 
10 13 48 12 8958 
10 14 3 13 8958 
10 14 18 12 8958 
10 14 33 13 8958 
10 14 48 12 8958 
10 15 3 13 8958 
10 15 18 12 8958 
10 15 33 13 8958 
10 15 48 12 8958 
10 16 3 13 8958 
10 16 18 12 8958 
10 16 33 13 9018 
10 16 48 12 9018 
10 17 3 13 9018 
10 17 18 12 8958 
10 17 33 13 8958 
10 17 48 12 8958 
10 18 3 13 8958 
10 18 18 12 9018 
10 18 33 13 8958 
10 18 48 12 8958 
10 19 3 13 8958 
10 19 18 12 8958 
10 19 33 13 8958 
10 19 48 12 9018 
10 20 3 13 8958 
10 20 18 12 8958 
10 20 33 13 8958 
10 20 48 12 8958 
10 21 3 13 9018 
10 21 18 12 9018 
10 21 33 13 8958 
10 21 48 12 8958 
10 22 3 13 8958 
10 24 33 13 9018 
10 24 48 12 8958 
10 25 3 13 9018 
10 25 18 12 8958 
10 25 33 13 8958 
10 25 48 12 8958 
10 26 3 13 8958 
10 26 18 12 8958 
10 26 33 13 9018 
10 26 48 12 8958 
10 27 3 13 8958 
10 27 18 12 8958 
10 27 48 12 9018 
10 28 3 13 8958 
10 28 18 12 8958 
10 28 33 13 8958 
10 28 48 12 9018 
10 29 3 13 9018 
10 29 18 12 9018 
10 29 33 13 8958 
10 29 48 12 8958 
10 30 3 13 8958 
10 30 18 12 8958 
10 30 33 13 9018 
10 30 48 12 8958 
10 31 3 13 9018 
10 31 18 12 8958 
10 31 33 13 8958 
10 31 48 12 9018 
10 32 3 13 8958 
10 32 18 12 9018 
10 32 33 13 8958 
10 32 48 12 8958 
10 33 3 13 8958 
10 33 18 12 8958 
10 33 33 13 8958 
10 33 48 12 8958 
10 34 3 13 8958 
10 34 18 12 8958 
10 34 33 13 8958 
10 34 48 12 8958 
10 35 3 13 8958 
10 35 18 12 8958 
10 35 33 13 8958 
10 35 48 12 8958 
